club_name,transfer_movement,fee_cleaned,league_name,year,season,country
FC Toulouse,in,0.7,Ligue 1,2016,2016/2017,France
AS Nancy-Lorraine,in,1.5,Ligue 1,2016,2016/2017,France
AS Nancy-Lorraine,in,0.5,Ligue 1,2016,2016/2017,France
AS Nancy-Lorraine,in,0.3,Ligue 1,2016,2016/2017,France
AS Nancy-Lorraine,in,0.0,Ligue 1,2016,2016/2017,France
AS Nancy-Lorraine,in,0.0,Ligue 1,2016,2016/2017,France
AS Nancy-Lorraine,in,0.0,Ligue 1,2016,2016/2017,France
AS Nancy-Lorraine,in,0.0,Ligue 1,2016,2016/2017,France
Dijon FCO,in,1.0,Ligue 1,2016,2016/2017,France
Dijon FCO,in,0.4,Ligue 1,2016,2016/2017,France
Dijon FCO,in,0.25,Ligue 1,2016,2016/2017,France
Dijon FCO,in,0.0,Ligue 1,2016,2016/2017,France
Dijon FCO,in,0.0,Ligue 1,2016,2016/2017,France
Dijon FCO,in,0.0,Ligue 1,2016,2016/2017,France
Dijon FCO,in,0.0,Ligue 1,2016,2016/2017,France
Dijon FCO,in,0.0,Ligue 1,2016,2016/2017,France
Dijon FCO,in,0.0,Ligue 1,2016,2016/2017,France
Dijon FCO,in,0.0,Ligue 1,2016,2016/2017,France
FC Metz,in,0.0,Ligue 1,2016,2016/2017,France
FC Metz,in,0.0,Ligue 1,2016,2016/2017,France
FC Metz,in,0.0,Ligue 1,2016,2016/2017,France
FC Metz,in,0.0,Ligue 1,2016,2016/2017,France
FC Metz,in,0.0,Ligue 1,2016,2016/2017,France
FC Metz,in,0.0,Ligue 1,2016,2016/2017,France
FC Metz,in,0.0,Ligue 1,2016,2016/2017,France
FC Metz,in,0.0,Ligue 1,2016,2016/2017,France
FC Metz,in,0.0,Ligue 1,2016,2016/2017,France
Paris Saint-Germain,in,36.0,Ligue 1,2016,2016/2017,France
Paris Saint-Germain,in,30.0,Ligue 1,2016,2016/2017,France
Olympique Lyon,in,16.0,Ligue 1,2016,2016/2017,France
AS Monaco,in,8.5,Ligue 1,2016,2016/2017,France
OGC Nice,in,1.5,Ligue 1,2016,2016/2017,France
OGC Nice,in,0.0,Ligue 1,2016,2016/2017,France
LOSC Lille,in,7.0,Ligue 1,2016,2016/2017,France
LOSC Lille,in,3.5,Ligue 1,2016,2016/2017,France
LOSC Lille,in,3.0,Ligue 1,2016,2016/2017,France
LOSC Lille,in,2.5,Ligue 1,2016,2016/2017,France
LOSC Lille,in,0.2,Ligue 1,2016,2016/2017,France
Stade Rennais FC,in,0.0,Ligue 1,2016,2016/2017,France
Stade Rennais FC,in,0.0,Ligue 1,2016,2016/2017,France
Angers SCO,in,0.0,Ligue 1,2016,2016/2017,France
SC Bastia,in,0.0,Ligue 1,2016,2016/2017,France
FC Girondins Bordeaux,in,3.0,Ligue 1,2016,2016/2017,France
Montpellier HSC,in,1.7,Ligue 1,2016,2016/2017,France
Montpellier HSC,in,1.7,Ligue 1,2016,2016/2017,France
Montpellier HSC,in,1.5,Ligue 1,2016,2016/2017,France
Montpellier HSC,in,1.5,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,29.3,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,12.0,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,1.5,Ligue 1,2016,2016/2017,France
Olympique Marseille,in,0.0,Ligue 1,2016,2016/2017,France
FC Lorient,in,2.0,Ligue 1,2016,2016/2017,France
FC Lorient,in,1.0,Ligue 1,2016,2016/2017,France
EA Guingamp,in,0.0,Ligue 1,2016,2016/2017,France
EA Guingamp,in,0.0,Ligue 1,2016,2016/2017,France
FC Toulouse,in,6.0,Ligue 1,2016,2016/2017,France
Dijon FCO,in,1.5,Ligue 1,2016,2016/2017,France
FC Metz,in,0.4,Ligue 1,2016,2016/2017,France
Amiens SC,in,3.5,Ligue 1,2017,2017/2018,France
Amiens SC,in,2.0,Ligue 1,2017,2017/2018,France
Amiens SC,in,0.13,Ligue 1,2017,2017/2018,France
Amiens SC,in,0.0,Ligue 1,2017,2017/2018,France
Amiens SC,in,0.0,Ligue 1,2017,2017/2018,France
Amiens SC,in,0.0,Ligue 1,2017,2017/2018,France
Amiens SC,in,0.0,Ligue 1,2017,2017/2018,France
Amiens SC,in,0.0,Ligue 1,2017,2017/2018,France
Angers SCO,in,4.0,Ligue 1,2017,2017/2018,France
Angers SCO,in,3.0,Ligue 1,2017,2017/2018,France
Angers SCO,in,2.0,Ligue 1,2017,2017/2018,France
Angers SCO,in,2.0,Ligue 1,2017,2017/2018,France
Angers SCO,in,1.4,Ligue 1,2017,2017/2018,France
Angers SCO,in,0.0,Ligue 1,2017,2017/2018,France
Angers SCO,in,0.0,Ligue 1,2017,2017/2018,France
Angers SCO,in,0.0,Ligue 1,2017,2017/2018,France
FC Girondins Bordeaux,in,8.0,Ligue 1,2017,2017/2018,France
FC Girondins Bordeaux,in,7.5,Ligue 1,2017,2017/2018,France
FC Girondins Bordeaux,in,5.0,Ligue 1,2017,2017/2018,France
FC Girondins Bordeaux,in,4.0,Ligue 1,2017,2017/2018,France
FC Girondins Bordeaux,in,3.5,Ligue 1,2017,2017/2018,France
FC Girondins Bordeaux,in,3.0,Ligue 1,2017,2017/2018,France
FC Girondins Bordeaux,in,0.6,Ligue 1,2017,2017/2018,France
FC Girondins Bordeaux,in,0.0,Ligue 1,2017,2017/2018,France
SM Caen,in,2.0,Ligue 1,2017,2017/2018,France
SM Caen,in,1.5,Ligue 1,2017,2017/2018,France
SM Caen,in,1.35,Ligue 1,2017,2017/2018,France
SM Caen,in,1.0,Ligue 1,2017,2017/2018,France
SM Caen,in,0.5,Ligue 1,2017,2017/2018,France
SM Caen,in,0.0,Ligue 1,2017,2017/2018,France
SM Caen,in,0.0,Ligue 1,2017,2017/2018,France
Dijon FCO,in,2.0,Ligue 1,2017,2017/2018,France
Dijon FCO,in,1.5,Ligue 1,2017,2017/2018,France
Dijon FCO,in,1.5,Ligue 1,2017,2017/2018,France
Dijon FCO,in,0.5,Ligue 1,2017,2017/2018,France
Dijon FCO,in,0.0,Ligue 1,2017,2017/2018,France
EA Guingamp,in,0.6,Ligue 1,2017,2017/2018,France
EA Guingamp,in,0.55,Ligue 1,2017,2017/2018,France
EA Guingamp,in,0.225,Ligue 1,2017,2017/2018,France
EA Guingamp,in,0.0,Ligue 1,2017,2017/2018,France
EA Guingamp,in,0.0,Ligue 1,2017,2017/2018,France
EA Guingamp,in,0.0,Ligue 1,2017,2017/2018,France
EA Guingamp,in,0.0,Ligue 1,2017,2017/2018,France
LOSC Lille,in,18.0,Ligue 1,2017,2017/2018,France
LOSC Lille,in,14.0,Ligue 1,2017,2017/2018,France
LOSC Lille,in,10.5,Ligue 1,2017,2017/2018,France
LOSC Lille,in,9.0,Ligue 1,2017,2017/2018,France
LOSC Lille,in,9.0,Ligue 1,2017,2017/2018,France
LOSC Lille,in,5.0,Ligue 1,2017,2017/2018,France
LOSC Lille,in,4.5,Ligue 1,2017,2017/2018,France
LOSC Lille,in,3.5,Ligue 1,2017,2017/2018,France
LOSC Lille,in,2.0,Ligue 1,2017,2017/2018,France
LOSC Lille,in,1.0,Ligue 1,2017,2017/2018,France
LOSC Lille,in,0.0,Ligue 1,2017,2017/2018,France
LOSC Lille,in,0.0,Ligue 1,2017,2017/2018,France
Olympique Lyon,in,10.0,Ligue 1,2017,2017/2018,France
Olympique Lyon,in,10.0,Ligue 1,2017,2017/2018,France
Olympique Lyon,in,8.0,Ligue 1,2017,2017/2018,France
Olympique Lyon,in,7.5,Ligue 1,2017,2017/2018,France
Olympique Lyon,in,5.0,Ligue 1,2017,2017/2018,France
Olympique Lyon,in,4.0,Ligue 1,2017,2017/2018,France
Olympique Lyon,in,2.0,Ligue 1,2017,2017/2018,France
Olympique Marseille,in,15.0,Ligue 1,2017,2017/2018,France
Olympique Marseille,in,11.0,Ligue 1,2017,2017/2018,France
Olympique Marseille,in,10.0,Ligue 1,2017,2017/2018,France
Olympique Marseille,in,8.0,Ligue 1,2017,2017/2018,France
Olympique Marseille,in,7.0,Ligue 1,2017,2017/2018,France
Olympique Marseille,in,6.0,Ligue 1,2017,2017/2018,France
Olympique Marseille,in,3.0,Ligue 1,2017,2017/2018,France
Olympique Marseille,in,2.0,Ligue 1,2017,2017/2018,France
FC Metz,in,2.5,Ligue 1,2017,2017/2018,France
FC Metz,in,1.1,Ligue 1,2017,2017/2018,France
FC Metz,in,0.0,Ligue 1,2017,2017/2018,France
FC Metz,in,0.0,Ligue 1,2017,2017/2018,France
AS Monaco,in,30.0,Ligue 1,2017,2017/2018,France
AS Monaco,in,25.0,Ligue 1,2017,2017/2018,France
AS Monaco,in,15.0,Ligue 1,2017,2017/2018,France
AS Monaco,in,10.5,Ligue 1,2017,2017/2018,France
AS Monaco,in,10.0,Ligue 1,2017,2017/2018,France
AS Monaco,in,8.0,Ligue 1,2017,2017/2018,France
AS Monaco,in,3.0,Ligue 1,2017,2017/2018,France
AS Monaco,in,0.0,Ligue 1,2017,2017/2018,France
AS Monaco,in,0.0,Ligue 1,2017,2017/2018,France
AS Monaco,in,0.0,Ligue 1,2017,2017/2018,France
Montpellier HSC,in,2.5,Ligue 1,2017,2017/2018,France
Montpellier HSC,in,2.2,Ligue 1,2017,2017/2018,France
